"ROL3","ROG3","LangAltName","NameType","Source","EditName","EditDate"
"fer","OD","Ferroge","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fer","OD","Kalige","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fer","OD","Kaligi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fer","OD","Kalike","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fer","OD","Kaliki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ffi","PP","Foiafoia","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ffi","PP","Foyafoya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ffm","GH","Fulbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ffm","GH","Maacina","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ffm","GH","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ffm","ML","Macina","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ffm","ML","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fgr","CD","Gele","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fgr","CD","Kole","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","EG","Fadicca","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","EG","Fadicha","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","EG","Fadija","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","EG","Fedicca","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","EG","Fedija","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","EG","Fiadidja","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","EG","Fiadidja-Mahas","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","EG","Fiyadikkya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","EG","Mahas-Fiadidja","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","EG","Nile Nubian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","EG","Sukot","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","SU","Fiadidja-Mahas","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","SU","Mahas-Fiadidja","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fia","SU","Mahas-Fiyadikkya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fij","FJ","Eastern Fijian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fij","FJ","Fiji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fij","FJ","Standard Fijian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fin","FI","Suomi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fin","SW","Finska","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fin","SW","Suomi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fip","TZ","Cifipa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fip","TZ","Fiba","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fip","TZ","Icifipa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fip","TZ","Kifipa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fir","NI","Faran","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fir","NI","Foron","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fir","NI","Yes Firan","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fit","SW","Meänkieli","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fit","SW","North Finnish","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fit","SW","Tornedalsfinska","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fiw","PP","Fimaga","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fiw","PP","Fiwage","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fkk","NI","Fali of Kiria","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fkk","NI","Fali of Kiriya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fkk","NI","Fali of Kirya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fkk","NI","Fali of Mijilu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fkk","NI","Kirya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fkv","NO","Kven","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fkv","NO","North Finnish","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fla","US","Salish","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fla","US","Flathead-Kalispel","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fla","US","Kalispel-Flathead","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"flh","ID","Abawiri","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"flh","ID","Doa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fli","NI","Fali of Mubi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fli","NI","Fali of Muchella","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fli","NI","Vimtim","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fli","NI","Yimtim","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"flr","CG","Fulero","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"flr","CG","Fuliru","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"flr","CG","Kifuliiru","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fly","SF","Flaai Taal","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fly","SF","Fly Taal","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fmp","CM","Bafang","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fmp","CM","Bamileke-Fe'fe'","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fmp","CM","Feefee","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fmp","CM","Fe'efe'e","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fmp","CM","Fotouni","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fmp","CM","Nufi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fmu","IN","Gondi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fmu","IN","Koitor Boli","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fmu","IN","Koitori","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","SF","Basic Zulu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","SF","Fanagoloi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","SF","Isilololo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","SF","Isipiki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","SF","Lololo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","SF","Piki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","SF","Silunguboi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","SF","Fanagalo","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","SF","Fanakalo","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","SF","Fanekolo","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","SF","Isikula","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZA","Basic Zulu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZA","Isilololo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZA","Isipiki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZA","Lololo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZA","Piki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZA","Fanagalo","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZA","Fanakalo","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZA","Fanekolo","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZA","Isikula","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZI","Isilololo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZI","Isipiki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZI","Lololo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZI","Piki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZI","Fanagalo","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZI","Fanakalo","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZI","Fanekolo","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fng","ZI","Isikula","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fni","CD","Fagnia","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fni","CD","Fana","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fni","CD","Fanian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fni","CD","Fanya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fni","CD","Fanyan","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fni","CD","Kobe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fni","CD","Mana","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"foi","PP","Mubi River","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fom","CG","Fuma","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fom","CG","Lifoma","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fon","BN","Dahomeen","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fon","BN","Fongbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fon","TO","Dahomeen","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fon","TO","Djedji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fon","TO","Fogbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fon","TO","Fon-Gbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fon","TO","Fonnu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fpe","EK","Criollo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fpe","EK","Fernandino","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fpe","EK","Fernando Po Krio","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fpe","EK","Pichi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fpe","EK","Pichinglis","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fpe","EK","Pidgin de Guinea Ecuatorial","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fpe","EK","Pidginglis","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fra","BE","Français","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fra","CA","Français","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fra","SZ","Français","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fra","FR","Français","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fra","EK","Français","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fra","EK","Francés","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fra","IT","Français","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fra","MN","Français","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frc","US","Acadian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frc","US","Cadien","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frc","US","Cajan","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frd","ID","Larat","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frd","ID","Vai Fordata","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frd","ID","Vai Sera-Larat-Fordata","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frd","ID","Vai Tnebar","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frd","ID","Vaidida","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frp","SZ","Patois","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frp","FR","Francoprovençal","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frp","FR","Patois","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frr","GM","Nordfriesisch","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frs","GM","Ostfriesisch","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"frt","NH","Kiai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fry","NL","Fries","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fry","NL","Frysk","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fse","FI","Viittomakieli","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fsl","FR","FSL","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fsl","FR","Langue des Signes Française","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fsl","FR","LSF","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fss","FI","Finlandssvenskt Teckenspråk","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fss","FI","FinSSL","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fss","FI","Suomenruotsalainen Viittomakieli","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Adamawa Fulani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Boulbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Dzemay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Eastern Fulani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Foulfoulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Ful","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Fula","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Fulata","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Fulbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Mbororo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Palata","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CM","Peulh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","NI","Eastern Fulfulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","NI","Fillanci","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","NI","Fula","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","NI","Fulani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","NI","Fulatanchi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","SU","Fellata","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Adamawa Fulani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Biira","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Boulbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Dzemay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Eastern Fulani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Foulfoulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Ful","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Fula Fulbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Nagapelta","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Palata","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Paldena","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Paldida","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Pelta Hay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Peulh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Pladina","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Pule","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Pullo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Sanyo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Taareyo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Zaakosa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fub","CD","Zemay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","GA","Fulani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","GA","Fulbe Jeeri","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","GA","Fulfulde-Pulaar","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","GA","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","GA","Peulh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","GA","Pulaar Fulfulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","GV","Fulfulde Pulaar","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","GV","Haalpulaar","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","GV","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","GV","Peulh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","PU","Fulfulde-Pulaar","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","PU","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","PU","Peulh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","PU","Pulaar Fulfulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","ML","Peuhl","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","ML","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","ML","Pulaar Fulfulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","MR","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","SG","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","SG","Peulh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuc","SG","Pulaar Fulfulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fud","NC","Futunian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fud","WF","East Futunan","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fud","WF","Futunian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fue","BN","Benin-Togo Fulfulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fue","BN","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fue","BN","Peulh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fue","TO","Benin-Togo Fulfulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fue","TO","Fulani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fue","TO","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fue","TO","Peulh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","GV","Foula Fouta","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","GV","Fouta Dyalon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","GV","Fulbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","GV","Fulfulde Jalon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","GV","Fullo Fuuta","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","GV","Futa Fula","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","GV","Futa Jallon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","GV","Jalon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","ML","Foula Fouta","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","ML","Fouta Dyalon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","ML","Fulfulde Jalon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","ML","Fullo Fuuta","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","ML","Futa Fula","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","ML","Futa Jallon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","SL","Fouta Dyalon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","SL","Fula","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","SL","Fulbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","SL","Fullo Fuuta","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","SL","Futa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","SL","Futa Jallon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","SG","Fouta Dyalon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","SG","Fullo Fuuta","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","SG","Futa Fula","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuf","SG","Futa Jallon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuh","BN","Fulfulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuh","BN","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuh","BN","Peulh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuh","BN","Western Niger Fulfulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuh","NG","Fula","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuh","NG","Fulani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuh","NG","Fulbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuh","NG","Gorgal Fulfulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuh","NG","Northeastern Burkina Faso Fulfulde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuh","NG","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuh","NG","Peulh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fui","CT","Baghirmi Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fui","CT","Bagirmi Fula","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fui","CD","Baghirmi Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fui","CD","Bagirmi Fula","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuj","SU","Fungor","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuj","SU","Fungur","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fun","BR","Carnijó","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fun","BR","Fornió","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fun","BR","Fulniô","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fun","BR","Furniô","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fun","BR","Yatê","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuq","NG","Fula","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuq","NG","Fulani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuq","NG","Fulbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuq","NG","Peul","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fuq","NG","Peulh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fur","IT","Frioulan","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"fur","IT","Frioulian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
